0, 0.113877,  0.099293,  0.089038,  0.106007,  0.100762,  0.104794,  0.096342,  0.087366,  0.086556,  0.076141,  0.080011,  0.102194,  0.100187,  0.114048,  0.210874,  0.090939, 
1, 0.328438,  0.244271,  0.198045,  0.207934,  0.202765,  0.195583,  0.174613,  0.160896,  0.156751,  0.139136,  0.135732,  0.173981,  0.153225,  0.171450,  0.140107,  0.165775, 
2, 0.071764,  0.062868,  0.053697,  0.060857,  0.059745,  0.058590,  0.055619,  0.049775,  0.048604,  0.041737,  0.059973,  0.053732,  0.044503,  0.059986,  0.047808,  0.051283, 
3, 0.238777,  0.211008,  0.191480,  0.240388,  0.239346,  0.238202,  0.239963,  0.201309,  0.190188,  0.173958,  0.222007,  0.225912,  0.168683,  0.247896,  0.177022,  0.206576, 
4, 0.173552,  0.149851,  0.131784,  0.164992,  0.157959,  0.149399,  0.150765,  0.128957,  0.125303,  0.114671,  0.139763,  0.147894,  0.110904,  0.154876,  0.112676,  0.130995, 
5, 0.295867,  0.253555,  0.227986,  0.278314,  0.274875,  0.257229,  0.263114,  0.222755,  0.215586,  0.194781,  0.246230,  0.256812,  0.194741,  0.263293,  0.197614,  0.221262, 
6, 0.115821,  0.097065,  0.090853,  0.113115,  0.105367,  0.105432,  0.097918,  0.087452,  0.087258,  0.079564,  0.099139,  0.102799,  0.074920,  0.084405,  0.087660,  0.087549, 
7, 0.174942,  0.142562,  0.122703,  0.144131,  0.129876,  0.129517,  0.126745,  0.109479,  0.109302,  0.098780,  0.120156,  0.124793,  0.094259,  0.101934,  0.099809,  0.110072, 
8, 0.147904,  0.118069,  0.105323,  0.121341,  0.117623,  0.112263,  0.109980,  0.094403,  0.095569,  0.084936,  0.103873,  0.108928,  0.081230,  0.093286,  0.087253,  0.094857, 
9, 0.149867,  0.133577,  0.120053,  0.139355,  0.133014,  0.131367,  0.129499,  0.110000,  0.111816,  0.098080,  0.124589,  0.128075,  0.096909,  0.112605,  0.108959,  0.115843, 
10, 0.170562,  0.141349,  0.124154,  0.147293,  0.140383,  0.138929,  0.137969,  0.118138,  0.116095,  0.104728,  0.131074,  0.137565,  0.101332,  0.112081,  0.105818,  0.123626, 
11, 0.120011,  0.095849,  0.081516,  0.092051,  0.086237,  0.082665,  0.079682,  0.070760,  0.066068,  0.064363,  0.077714,  0.076988,  0.062002,  0.069589,  0.066506,  0.070128, 
12, 0.171412,  0.136533,  0.113046,  0.128447,  0.120776,  0.116089,  0.115968,  0.100479,  0.094924,  0.089980,  0.107811,  0.112138,  0.086623,  0.095196,  0.091620,  0.101588, 
13, 0.103571,  0.088141,  0.079157,  0.091936,  0.088342,  0.087294,  0.087340,  0.076748,  0.071721,  0.068204,  0.081455,  0.086132,  0.066392,  0.070564,  0.068232,  0.076011, 
14, 0.121858,  0.100519,  0.087888,  0.104166,  0.098668,  0.093382,  0.094664,  0.081658,  0.075737,  0.071761,  0.086734,  0.087841,  0.073770,  0.077665,  0.092357,  0.082915, 
15, 0.172002,  0.151537,  0.138511,  0.170496,  0.164774,  0.156361,  0.157976,  0.136646,  0.135658,  0.116962,  0.152503,  0.161128,  0.120000,  0.130325,  0.134045,  0.140809, 
16, 0.187002,  0.153164,  0.131952,  0.152057,  0.145496,  0.141588,  0.136891,  0.120562,  0.120399,  0.108531,  0.133731,  0.141833,  0.104838,  0.114673,  0.111624,  0.124022, 
17, 0.084670,  0.072397,  0.064920,  0.078186,  0.072264,  0.071497,  0.069496,  0.062185,  0.058399,  0.054983,  0.073526,  0.068619,  0.056127,  0.065758,  0.060574,  0.062131, 
18, 0.174196,  0.143677,  0.121185,  0.144366,  0.134056,  0.130611,  0.125891,  0.110800,  0.108235,  0.101914,  0.127674,  0.126587,  0.100662,  0.105199,  0.102927,  0.108337, 
19, 0.076743,  0.066087,  0.056152,  0.065608,  0.061319,  0.058538,  0.059685,  0.053336,  0.050246,  0.044913,  0.058092,  0.058838,  0.047109,  0.055182,  0.049795,  0.051809, 
