0, 0.003636
1, 0.004234
2, 0.000086
3, 0.002051
4, 0.004573
5, 0.004585
6, 0.000107
7, 0.000373
8, 0.000786
9, 0.000572
10, 0.002204
11, 0.000086
12, 0.001490
13, 0.004889
14, 0.004688
15, 0.004629
16, 0.002810
17, 0.001244
18, 0.004679
19, 0.004087
20, 0.000087
21, 0.000086
22, 0.003454
23, 0.004523
24, 0.000086
25, 0.000078
26, 0.002807
27, 0.003018
28, 0.000087
29, 0.004603
30, 0.000615
31, 0.002201
32, 0.000634
33, 0.002512
34, 0.000096
35, 0.006699
36, 0.001787
37, 0.000667
38, 0.000085
39, 0.000089
40, 0.004416
41, 0.002974
42, 0.004720
43, 0.002285
44, 0.004528
45, 0.000085
46, 0.000244
47, 0.000083
48, 0.006185
49, 0.004749
