0, 0.000795
1, 0.003420
2, 0.003603
3, 0.004607
4, 0.000414
5, 0.004437
6, 0.013284
7, 0.004343
8, 0.004396
9, 0.001672
10, 0.006015
11, 0.003785
12, 0.003606
13, 0.003698
14, 0.010236
15, 0.009195
16, 0.005195
17, 0.007679
18, 0.000446
19, 0.000415
20, 0.006256
21, 0.000426
22, 0.000418
23, 0.003677
24, 0.009986
25, 0.000417
26, 0.002927
27, 0.000849
28, 0.009854
29, 0.010456
30, 0.004126
31, 0.004201
32, 0.002632
33, 0.001130
34, 0.000408
35, 0.000414
36, 0.003557
37, 0.000418
38, 0.004735
39, 0.008653
40, 0.000444
41, 0.000444
42, 0.003352
43, 0.003476
44, 0.002677
45, 0.002773
46, 0.000425
47, 0.000413
48, 0.000413
49, 0.011386
