0, 0.022046,  0.043037,  0.025203,  0.022688,  0.079512,  0.000453,  0.023678,  0.007788,  0.009034,  0.007408,  0.001338,  0.001381,  0.002443,  0.007661,  0.019013,  0.007626, 
1, 0.000180,  0.033899,  0.000096,  0.000073,  0.151847,  0.003316,  0.000120,  0.003908,  0.000124,  0.000127,  0.002563,  0.006247,  0.001650,  0.038755,  0.000104,  0.009041, 
2, 0.044867,  0.032188,  0.000067,  0.048490,  0.034321,  0.016011,  0.017342,  0.018493,  0.165113,  0.000069,  0.004163,  0.006843,  0.014515,  0.062707,  0.004348,  0.007083, 
3, 0.084052,  0.028718,  0.012134,  0.002731,  0.005544,  0.000882,  0.017252,  0.079334,  0.018138,  0.219279,  0.000074,  0.003662,  0.000131,  0.011983,  0.018931,  0.005818, 
4, 0.028172,  0.000081,  0.031648,  0.044754,  0.012727,  0.000080,  0.000110,  0.032635,  0.000082,  0.000110,  0.005396,  0.000072,  0.007021,  0.000099,  0.000146,  0.022289, 
5, 0.059706,  0.032360,  0.000088,  0.019305,  0.000114,  0.016096,  0.000121,  0.152664,  0.011711,  0.007309,  0.000081,  0.004607,  0.005570,  0.006177,  0.000128,  0.000137, 
6, 0.047569,  0.001863,  0.000061,  0.009987,  0.029910,  0.000082,  0.002895,  0.147933,  0.006653,  0.036598,  0.000231,  0.010754,  0.001520,  0.000081,  0.003069,  0.009164, 
7, 0.043626,  0.032774,  0.051825,  0.002742,  0.000109,  0.000112,  0.000116,  0.000100,  0.063347,  0.000120,  0.014577,  0.011148,  0.249545,  0.000079,  0.006901,  0.012144, 
8, 0.093692,  0.086343,  0.040377,  0.007627,  0.018305,  0.005694,  0.008777,  0.009069,  0.015879,  0.000070,  0.000237,  0.000088,  0.001401,  0.002222,  0.000155,  0.000107, 
9, 0.113668,  0.149308,  0.013260,  0.000183,  0.000099,  0.155648,  0.010933,  0.037865,  0.015997,  0.004859,  0.015668,  0.000074,  0.246346,  0.011718,  0.259633,  0.004767, 
10, 0.000074,  0.000086,  0.021442,  0.002276,  0.000067,  0.000085,  0.012729,  0.003272,  0.000083,  0.000069,  0.003869,  0.025400,  0.012240,  0.009576,  0.000127,  0.009064, 
11, 0.059994,  0.000066,  0.007408,  0.038281,  0.013079,  0.024644,  0.015334,  0.036953,  0.077113,  0.011000,  0.005064,  0.006495,  0.006556,  0.002044,  0.005171,  0.000121, 
12, 0.027394,  0.044637,  0.005439,  0.013590,  0.002089,  0.008606,  0.005790,  0.066119,  0.009210,  0.005541,  0.005486,  0.000087,  0.009232,  0.000237,  0.014278,  0.018413, 
13, 0.000431,  0.017316,  0.000091,  0.037815,  0.000119,  0.000781,  0.002136,  0.005971,  0.008439,  0.008189,  0.030513,  0.003303,  0.000123,  0.000102,  0.098826,  0.007204, 
14, 0.000046,  0.011579,  0.022669,  0.177261,  0.012052,  0.018505,  0.027423,  0.012996,  0.000081,  0.000078,  0.000220,  0.003728,  0.000124,  0.230407,  0.039565,  0.000122, 
