0,0.415247430
1,0.138727552
2,0.015958729
3,0.016215472
4,0.244773926
5,0.143655435
6,0.049705668
7,0.044436481
8,0.033851600
9,0.190297108
10,0.288694761
11,0.320883676
12,0.045781720
13,0.812971486
14,0.235449560
15,0.964804925
16,0.234128245
17,0.091164508
18,0.147085799
19,0.021757235
20,0.027519979
21,0.195977959
22,0.087885251
23,0.097583893
24,0.153267948
25,0.302888352
26,0.515376784
27,0.019516132
28,0.034584952
29,0.039336736
30,0.052365920
31,0.116771090
32,0.198290407
33,0.144266671
34,0.073989620
35,0.381442034
36,0.125949951
37,0.132259325
38,0.515179981
39,0.164289938
40,0.270575663
41,0.084131799
42,0.509907050
43,0.399084305
44,0.217060429
45,0.366979698
46,0.183715061
47,0.454604769
48,0.244895418
49,0.173052876
