10, 0.000110,  0.000162,  0.000190,  0.000193,  0.000186,  0.001751,  0.000727,  0.003125,  0.006133,  0.003683,  0.001145,  0.001158,  0.000232,  0.010578,  0.002605,  0.006895,  0.009475,  0.017995,  0.009195,  0.007146,  0.011407,  0.000228,  0.003797,  0.007986,  0.010465,  0.012046,  0.012526,  0.006185,  0.012676,  0.011062,  0.024123,  0.007610, 
11, 0.075257,  0.040572,  0.030537,  0.025970,  0.026500,  0.021426,  0.023348,  0.023700,  0.022456,  0.022286,  0.023385,  0.025384,  0.021687,  0.025905,  0.016938,  0.024011,  0.021977,  0.019465,  0.026796,  0.027056,  0.017349,  0.019477,  0.023908,  0.031996,  0.020408,  0.029370,  0.031751,  0.028346,  0.026161,  0.028624,  0.029801,  0.024578, 
12, 0.037084,  0.019539,  0.014993,  0.011751,  0.011876,  0.010706,  0.010898,  0.010274,  0.009866,  0.010138,  0.011266,  0.012051,  0.015167,  0.011628,  0.011370,  0.009579,  0.014182,  0.017654,  0.015984,  0.019744,  0.017020,  0.020270,  0.015979,  0.015987,  0.019925,  0.023967,  0.012289,  0.026445,  0.015754,  0.021882,  0.018950,  0.019970, 
13, 0.000589,  0.000628,  0.000640,  0.000678,  0.000722,  0.000703,  0.000660,  0.000565,  0.000577,  0.000704,  0.000686,  0.000710,  0.000742,  0.000568,  0.000767,  0.000741,  0.000660,  0.011095,  0.000588,  0.012013,  0.012337,  0.009567,  0.004004,  0.007995,  0.012691,  0.011925,  0.011345,  0.013523,  0.011941,  0.012158,  0.012112,  0.011798, 
14, 0.000102,  0.000123,  0.000168,  0.000175,  0.000120,  0.000130,  0.000129,  0.000119,  0.000124,  0.000141,  0.000140,  0.000165,  0.000174,  0.000160,  0.000164,  0.000152,  0.000168,  0.011231,  0.000163,  0.011090,  0.011489,  0.010579,  0.000565,  0.002337,  0.016363,  0.012245,  0.012990,  0.009740,  0.012915,  0.012905,  0.012562,  0.011997, 
15, 0.000098,  0.000118,  0.000137,  0.000162,  0.000125,  0.000124,  0.000126,  0.000130,  0.000114,  0.000115,  0.000130,  0.000140,  0.000141,  0.000147,  0.000142,  0.000150,  0.000150,  0.011823,  0.000145,  0.011084,  0.012491,  0.011474,  0.000154,  0.000141,  0.012556,  0.012086,  0.011829,  0.011908,  0.010853,  0.011547,  0.018268,  0.021554, 
16, 0.000088,  0.000116,  0.000138,  0.000144,  0.000114,  0.000130,  0.000121,  0.000119,  0.000115,  0.000119,  0.000135,  0.000150,  0.000161,  0.000146,  0.000141,  0.000161,  0.000162,  0.011273,  0.000167,  0.011201,  0.012158,  0.011073,  0.000159,  0.000146,  0.006342,  0.011964,  0.014409,  0.012546,  0.011981,  0.012623,  0.013323,  0.015488, 
17, 0.070166,  0.037140,  0.027893,  0.022110,  0.021048,  0.018101,  0.018575,  0.018414,  0.017489,  0.018128,  0.019335,  0.015897,  0.016144,  0.015868,  0.016116,  0.014249,  0.016520,  0.018247,  0.014974,  0.026228,  0.017929,  0.025100,  0.019242,  0.020095,  0.024250,  0.021720,  0.020194,  0.024523,  0.021827,  0.031658,  0.027597,  0.021521, 
18, 0.000108,  0.000134,  0.000186,  0.000187,  0.000157,  0.000147,  0.000142,  0.000154,  0.000160,  0.000158,  0.000160,  0.000205,  0.000218,  0.000189,  0.000182,  0.000199,  0.001442,  0.006608,  0.004786,  0.011248,  0.011737,  0.004185,  0.011289,  0.000199,  0.011392,  0.010721,  0.011800,  0.021701,  0.010827,  0.007946,  0.011128,  0.006747, 
19, 0.018283,  0.009673,  0.007282,  0.013121,  0.005911,  0.004870,  0.005157,  0.006020,  0.005514,  0.006511,  0.005876,  0.006337,  0.007019,  0.004961,  0.006947,  0.006105,  0.006524,  0.016950,  0.005216,  0.013544,  0.014976,  0.008045,  0.012026,  0.009055,  0.012858,  0.010518,  0.014010,  0.016608,  0.015841,  0.016173,  0.015944,  0.016418, 
20, 0.042257,  0.037441,  0.052151,  0.047325,  0.040270,  0.053975,  0.064051,  0.056399,  0.063965,  0.057629,  0.064080,  0.058825,  0.046233,  0.054575,  0.058114,  0.058416,  0.068659,  0.053586,  0.045915,  0.063493,  0.063213,  0.055930,  0.076520,  0.047992,  0.054695,  0.060764,  0.054539,  0.048512,  0.061125,  0.057336,  0.048439,  0.059023, 
21, 0.077204,  0.040927,  0.031316,  0.024068,  0.024728,  0.020708,  0.020377,  0.021443,  0.023839,  0.020469,  0.024228,  0.018558,  0.017991,  0.017477,  0.020990,  0.025165,  0.016319,  0.021464,  0.016210,  0.018691,  0.023495,  0.025652,  0.024002,  0.028029,  0.021659,  0.023008,  0.027429,  0.026206,  0.019683,  0.026392,  0.028426,  0.029055, 
22, 0.506517,  0.251762,  0.202809,  0.150928,  0.145581,  0.123899,  0.140658,  0.118398,  0.123420,  0.131490,  0.150445,  0.142734,  0.144218,  0.120150,  0.146968,  0.110871,  0.107671,  0.120158,  0.131762,  0.133219,  0.140276,  0.158331,  0.155973,  0.127997,  0.170923,  0.121261,  0.120464,  0.124188,  0.110630,  0.129582,  0.167098,  0.128293, 
23, 0.000131,  0.000171,  0.000178,  0.000170,  0.000168,  0.000205,  0.003705,  0.000201,  0.000179,  0.000175,  0.000181,  0.014676,  0.001827,  0.000512,  0.001049,  0.014109,  0.000215,  0.003873,  0.008637,  0.003401,  0.002077,  0.000229,  0.011974,  0.000222,  0.017745,  0.011956,  0.011973,  0.011975,  0.018012,  0.019979,  0.010140,  0.012528, 
24, 0.645681,  0.473949,  0.514627,  0.264608,  0.307639,  0.293337,  0.295931,  0.299143,  0.297285,  0.299831,  0.290077,  0.236089,  0.203931,  0.223933,  0.179596,  0.171968,  0.145037,  0.159899,  0.127035,  0.142729,  0.172725,  0.231763,  0.232000,  0.247709,  0.198651,  0.191736,  0.213894,  0.167996,  0.166170,  0.219984,  0.214737,  0.149258, 
25, 0.000126,  0.000140,  0.000189,  0.000185,  0.000183,  0.003484,  0.000175,  0.000835,  0.002807,  0.000173,  0.001778,  0.003950,  0.000224,  0.000224,  0.000381,  0.004053,  0.010959,  0.007991,  0.008299,  0.011900,  0.003235,  0.000206,  0.000229,  0.008793,  0.009647,  0.009598,  0.010835,  0.011982,  0.011114,  0.011984,  0.011072,  0.011976, 
26, 0.094555,  0.049925,  0.039357,  0.032287,  0.031459,  0.029330,  0.029487,  0.030686,  0.029758,  0.026991,  0.029372,  0.025518,  0.024441,  0.022196,  0.025322,  0.021392,  0.030335,  0.020705,  0.023992,  0.031759,  0.022102,  0.025511,  0.027753,  0.031502,  0.036877,  0.034383,  0.028350,  0.027997,  0.027098,  0.027984,  0.029932,  0.021306, 
27, 0.033599,  0.018171,  0.013058,  0.010572,  0.010730,  0.009370,  0.009196,  0.010876,  0.009270,  0.010760,  0.010556,  0.012202,  0.012130,  0.011184,  0.013158,  0.011931,  0.016787,  0.012494,  0.012763,  0.015695,  0.016085,  0.018753,  0.015989,  0.021146,  0.011895,  0.017435,  0.018999,  0.014970,  0.010955,  0.014394,  0.022494,  0.024250, 
28, 0.650008,  0.438268,  0.449487,  0.246297,  0.276013,  0.263309,  0.263918,  0.281137,  0.265149,  0.266365,  0.259047,  0.202233,  0.190635,  0.199592,  0.170018,  0.154870,  0.152607,  0.143167,  0.115542,  0.145002,  0.171616,  0.218451,  0.191992,  0.230525,  0.212191,  0.186538,  0.203611,  0.161495,  0.149801,  0.190883,  0.213577,  0.135329, 
29, 0.116056,  0.060643,  0.044059,  0.035150,  0.034208,  0.028870,  0.029455,  0.029917,  0.028667,  0.027478,  0.030447,  0.026125,  0.027730,  0.024493,  0.023063,  0.021759,  0.021080,  0.019038,  0.017865,  0.029232,  0.017689,  0.031870,  0.029469,  0.029155,  0.036534,  0.028625,  0.031329,  0.030923,  0.032735,  0.034378,  0.031113,  0.029644, 
