0,0.077517665
1,0.351576505
2,0.534581132
3,0.136268099
4,0.097370321
5,0.242977937
6,0.276101618
7,0.119446933
8,0.212233883
9,0.161775449
10,0.084372521
11,0.173459205
12,0.132359347
13,0.136848209
14,0.245501587
15,0.398766928
16,0.184711588
17,0.116979127
18,0.167044215
19,0.178157435
20,0.128423480
21,0.046168352
22,0.078394854
23,0.147856039
24,0.640039987
25,0.024206313
26,0.669512440
27,0.103737718
28,0.048748757
29,0.178821350
30,0.108349229
31,0.222184008
32,0.145420908
33,0.061800717
34,0.176056312
35,0.214031027
36,0.114591129
37,0.095134830
38,0.210295801
39,0.053493832
40,0.065986140
41,0.604807530
42,0.252956960
43,0.167603742
44,0.255545849
45,0.423684061
46,0.097528292
47,0.092147768
48,0.065188829
49,0.059417142
