0, 0.000452
1, 0.003088
2, 0.003289
3, 0.004473
4, 0.000119
5, 0.004139
6, 0.010900
7, 0.004223
8, 0.003957
9, 0.001469
10, 0.004973
11, 0.003062
12, 0.003454
13, 0.003288
14, 0.007074
15, 0.006236
16, 0.004175
17, 0.005819
18, 0.000168
19, 0.000098
20, 0.005722
21, 0.000116
22, 0.000106
23, 0.003400
24, 0.006686
25, 0.000121
26, 0.002338
27, 0.000518
28, 0.006652
29, 0.007640
30, 0.003870
31, 0.003754
32, 0.002416
33, 0.000832
34, 0.000107
35, 0.000101
36, 0.003347
37, 0.000109
38, 0.003970
39, 0.005915
40, 0.000153
41, 0.000127
42, 0.003013
43, 0.003059
44, 0.002235
45, 0.002315
46, 0.000105
47, 0.000102
48, 0.000097
49, 0.009094
