0,0.419905845
1,0.136194572
2,0.018031024
3,0.015854648
4,0.249874672
5,0.143622232
6,0.050483439
7,0.045233463
8,0.035121351
9,0.193093873
10,0.293494809
11,0.318869829
12,0.048511978
13,0.811718357
14,0.232841147
15,0.964299571
16,0.237858892
17,0.087578417
18,0.152218739
19,0.021479460
20,0.027221075
21,0.191287010
22,0.084682736
23,0.100476629
24,0.153236226
25,0.297753835
26,0.515352559
27,0.019056366
28,0.031901507
29,0.035440947
30,0.046337658
31,0.119322947
32,0.198325681
33,0.146043609
34,0.079200714
35,0.381853395
36,0.127535840
37,0.133380845
38,0.516848713
39,0.166552317
40,0.267631455
41,0.086442694
42,0.509543559
43,0.396878018
44,0.216702814
45,0.363598134
46,0.182806704
47,0.458628691
48,0.244775949
49,0.170471524
