0,0.077365329
1,0.346796897
2,0.530147079
3,0.132424530
4,0.098348788
5,0.244133726
6,0.272477205
7,0.117156927
8,0.209836640
9,0.158127654
10,0.082209334
11,0.171073312
12,0.129855930
13,0.135058614
14,0.244398482
15,0.394639212
16,0.182213257
17,0.113538642
18,0.165959968
19,0.172553289
20,0.126291728
21,0.048863637
22,0.073094027
23,0.146836101
24,0.629978710
25,0.023702402
26,0.660330818
27,0.100267924
28,0.044794350
29,0.174771966
30,0.105147021
31,0.218899748
32,0.144005359
33,0.061366278
34,0.171909218
35,0.209823018
36,0.113416045
37,0.091139904
38,0.203261469
39,0.053218913
40,0.064153130
41,0.597104659
42,0.247437247
43,0.162535911
44,0.250725943
45,0.414625959
46,0.094566844
47,0.092161093
48,0.061248983
49,0.057085877
