0, 0.021521,  0.042509,  0.025081,  0.020501,  0.086205,  0.000484,  0.022780,  0.006316,  0.010204,  0.006573,  0.001402,  0.001481,  0.001907,  0.009046,  0.020964,  0.008729, 
1, 0.000048,  0.034021,  0.000148,  0.000108,  0.177633,  0.003147,  0.000121,  0.004099,  0.000254,  0.000234,  0.002528,  0.004806,  0.001887,  0.041050,  0.000142,  0.013431, 
2, 0.043199,  0.032100,  0.000092,  0.043906,  0.034472,  0.016548,  0.014376,  0.018300,  0.180616,  0.000158,  0.003699,  0.006438,  0.019937,  0.066997,  0.004585,  0.007731, 
3, 0.079878,  0.028472,  0.012460,  0.001806,  0.007127,  0.000994,  0.016334,  0.086283,  0.017115,  0.239366,  0.000091,  0.003805,  0.000148,  0.012986,  0.019926,  0.005095, 
4, 0.026967,  0.000077,  0.031159,  0.045271,  0.011558,  0.000204,  0.000106,  0.035308,  0.000169,  0.000480,  0.005914,  0.000099,  0.006455,  0.000152,  0.000189,  0.021034, 
5, 0.057245,  0.032132,  0.000110,  0.019444,  0.000153,  0.015794,  0.000082,  0.170249,  0.010670,  0.008239,  0.000109,  0.004559,  0.005400,  0.005336,  0.000119,  0.000192, 
6, 0.045456,  0.001855,  0.000072,  0.009413,  0.032213,  0.000212,  0.002541,  0.167150,  0.005925,  0.036562,  0.000233,  0.011450,  0.001591,  0.000226,  0.003321,  0.010449, 
7, 0.041654,  0.032601,  0.048365,  0.002144,  0.000156,  0.000074,  0.000080,  0.000180,  0.067907,  0.000235,  0.014194,  0.009034,  0.229519,  0.000110,  0.006530,  0.012366, 
8, 0.093157,  0.084765,  0.041109,  0.007258,  0.018114,  0.005573,  0.008312,  0.007999,  0.017971,  0.000158,  0.000286,  0.000133,  0.001231,  0.001876,  0.000196,  0.000175, 
9, 0.109174,  0.165798,  0.012860,  0.000202,  0.000160,  0.159013,  0.010203,  0.033199,  0.015996,  0.004165,  0.012988,  0.000109,  0.230379,  0.011746,  0.263736,  0.004972, 
10, 0.000054,  0.000076,  0.020914,  0.002136,  0.000086,  0.000232,  0.012002,  0.002809,  0.000171,  0.000159,  0.003648,  0.022800,  0.012920,  0.009171,  0.000166,  0.008570, 
11, 0.056567,  0.000063,  0.006728,  0.038555,  0.013311,  0.025755,  0.014402,  0.042005,  0.079948,  0.007455,  0.004495,  0.009108,  0.007127,  0.002063,  0.005044,  0.000149, 
12, 0.026427,  0.044487,  0.005143,  0.012999,  0.002153,  0.008005,  0.004479,  0.054026,  0.007833,  0.003884,  0.005252,  0.000110,  0.007541,  0.000113,  0.015030,  0.018803, 
13, 0.000429,  0.017407,  0.000121,  0.040163,  0.000140,  0.000995,  0.002257,  0.005648,  0.007999,  0.007531,  0.027657,  0.002737,  0.000131,  0.000114,  0.100710,  0.007695, 
14, 0.000031,  0.010566,  0.022488,  0.177787,  0.012660,  0.018124,  0.028776,  0.012265,  0.000171,  0.000166,  0.000269,  0.003006,  0.000166,  0.236674,  0.035177,  0.000185, 
15, 0.000029,  0.033923,  0.047390,  0.000094,  0.003223,  0.010133,  0.000107,  0.169595,  0.002392,  0.002663,  0.003829,  0.005974,  0.000137,  0.006311,  0.005913,  0.003586, 
16, 0.000043,  0.000088,  0.001543,  0.001683,  0.162545,  0.003769,  0.000081,  0.087585,  0.009300,  0.000150,  0.000256,  0.008859,  0.004563,  0.011741,  0.000151,  0.003176, 
17, 0.049464,  0.117881,  0.189396,  0.027088,  0.025142,  0.000075,  0.010970,  0.007157,  0.000236,  0.000242,  0.058905,  0.212127,  0.000166,  0.036153,  0.229565,  0.009538, 
18, 0.000051,  0.000102,  0.000155,  0.093071,  0.015023,  0.000192,  0.009674,  0.008630,  0.000154,  0.017308,  0.030335,  0.004349,  0.003905,  0.000147,  0.001078,  0.013730, 
19, 0.013980,  0.014509,  0.000103,  0.000097,  0.004991,  0.011329,  0.003792,  0.001774,  0.002840,  0.009086,  0.003229,  0.109708,  0.002246,  0.005265,  0.000183,  0.257677, 
20, 0.036533,  0.033844,  0.012202,  0.000126,  0.000101,  0.002540,  0.003896,  0.049619,  0.003998,  0.020805,  0.000255,  0.012428,  0.008860,  0.018619,  0.197829,  0.000168, 
21, 0.053704,  0.038498,  0.005748,  0.019840,  0.000152,  0.009940,  0.005363,  0.008966,  0.000199,  0.000253,  0.004403,  0.000134,  0.000175,  0.005336,  0.000148,  0.000172, 
22, 0.394821,  0.000100,  0.017326,  0.017343,  0.000105,  0.017262,  0.010302,  0.000118,  0.004386,  0.002961,  0.023681,  0.003815,  0.002264,  0.007773,  0.000182,  0.000190, 
23, 0.000068,  0.000076,  0.000124,  0.000091,  0.009271,  0.160555,  0.018616,  0.005366,  0.004661,  0.010309,  0.019392,  0.000112,  0.000129,  0.000140,  0.017647,  0.004848, 
24, 0.353064,  0.116135,  0.036913,  0.075399,  0.013018,  0.000222,  0.010670,  0.000107,  0.000147,  0.000162,  0.000276,  0.000103,  0.004886,  0.007882,  0.000231,  0.009412, 
25, 0.000061,  0.029379,  0.025177,  0.002500,  0.011521,  0.026400,  0.028645,  0.034409,  0.010447,  0.003937,  0.001821,  0.001769,  0.014777,  0.003585,  0.000117,  0.009784, 
26, 0.067440,  0.000093,  0.051890,  0.000076,  0.163334,  0.159648,  0.000108,  0.000114,  0.019111,  0.000146,  0.095225,  0.023808,  0.005568,  0.006085,  0.000169,  0.007037, 
