0, 0.029480,  0.021267,  0.017964,  0.017560,  0.011129,  0.010719,  0.010088,  0.017259,  0.011558,  0.018160,  0.017958,  0.025865,  0.023047,  0.022110,  0.015080,  0.024446, 
1, 0.000070,  0.000066,  0.000063,  0.000062,  0.000069,  0.000066,  0.000065,  0.000068,  0.000081,  0.000065,  0.000083,  0.000075,  0.000092,  0.000069,  0.000077,  0.000077, 
2, 0.058251,  0.037256,  0.030372,  0.027897,  0.018459,  0.017218,  0.016208,  0.024158,  0.015677,  0.024010,  0.017118,  0.015602,  0.016528,  0.027007,  0.020106,  0.029155, 
3, 0.108331,  0.068619,  0.055639,  0.050579,  0.033785,  0.031756,  0.029140,  0.041958,  0.028629,  0.041550,  0.030935,  0.026537,  0.027683,  0.045926,  0.034488,  0.048780, 
4, 0.036331,  0.025213,  0.021072,  0.019560,  0.012490,  0.012015,  0.011496,  0.018078,  0.011073,  0.018498,  0.012678,  0.011019,  0.011856,  0.021071,  0.015030,  0.022627, 
5, 0.078292,  0.057257,  0.048167,  0.047281,  0.028960,  0.027631,  0.026250,  0.046431,  0.024780,  0.048183,  0.029104,  0.024897,  0.027887,  0.058560,  0.038203,  0.063364, 
6, 0.060516,  0.037802,  0.030203,  0.026640,  0.018175,  0.016755,  0.015447,  0.022187,  0.013953,  0.021697,  0.015806,  0.014214,  0.014515,  0.023668,  0.018054,  0.025478, 
7, 0.057257,  0.041333,  0.035741,  0.035263,  0.021513,  0.020848,  0.019990,  0.037110,  0.018232,  0.039335,  0.021769,  0.018854,  0.020228,  0.048506,  0.030539,  0.053505, 
8, 0.147202,  0.116879,  0.122953,  0.116479,  0.106231,  0.119533,  0.125379,  0.119063,  0.116451,  0.123133,  0.121422,  0.109930,  0.105646,  0.119356,  0.114085,  0.128129, 
9, 0.158468,  0.113981,  0.103059,  0.094810,  0.077903,  0.088722,  0.083666,  0.088688,  0.074431,  0.088284,  0.081006,  0.073384,  0.069246,  0.087545,  0.082250,  0.093158, 
10, 0.000075,  0.000069,  0.000065,  0.000066,  0.000068,  0.000069,  0.000067,  0.000068,  0.000068,  0.000069,  0.000072,  0.000073,  0.000077,  0.000075,  0.000079,  0.000077, 
11, 0.078361,  0.049141,  0.038983,  0.034991,  0.023193,  0.026167,  0.023934,  0.028419,  0.017579,  0.027821,  0.019990,  0.017636,  0.017145,  0.029586,  0.023310,  0.032106, 
12, 0.035576,  0.024060,  0.019279,  0.017843,  0.011709,  0.013451,  0.012552,  0.015125,  0.009249,  0.015146,  0.010421,  0.009705,  0.009679,  0.015996,  0.012624,  0.017195, 
13, 0.000633,  0.000419,  0.000389,  0.000400,  0.000258,  0.000332,  0.000318,  0.000412,  0.000233,  0.000452,  0.000295,  0.000254,  0.000281,  0.000533,  0.000368,  0.000606, 
14, 0.000064,  0.000057,  0.000054,  0.000055,  0.000056,  0.000055,  0.000055,  0.000053,  0.000100,  0.000057,  0.000059,  0.000056,  0.000062,  0.000062,  0.000092,  0.000060, 
15, 0.000061,  0.000056,  0.000051,  0.000052,  0.000055,  0.000054,  0.000053,  0.000052,  0.000053,  0.000054,  0.000056,  0.000056,  0.000057,  0.000059,  0.000061,  0.000058, 
16, 0.000061,  0.000053,  0.000053,  0.000052,  0.000056,  0.000055,  0.000056,  0.000055,  0.000055,  0.000053,  0.000056,  0.000058,  0.000059,  0.000059,  0.000061,  0.000059, 
17, 0.067647,  0.048885,  0.042743,  0.044355,  0.026211,  0.047844,  0.036127,  0.050859,  0.022324,  0.054344,  0.032087,  0.022378,  0.024848,  0.066655,  0.039595,  0.075751, 
18, 0.000081,  0.000067,  0.000064,  0.000063,  0.000101,  0.000073,  0.000083,  0.000065,  0.000069,  0.000067,  0.000077,  0.000075,  0.000076,  0.000070,  0.000071,  0.000070, 
19, 0.018285,  0.011578,  0.009756,  0.008829,  0.008907,  0.007790,  0.007979,  0.007686,  0.004511,  0.007685,  0.006022,  0.004398,  0.004589,  0.008599,  0.006072,  0.009364, 
