0, 0.000757
1, 0.003265
2, 0.003459
3, 0.004558
4, 0.000370
5, 0.004372
6, 0.013180
7, 0.004271
8, 0.004354
9, 0.001631
10, 0.005932
11, 0.003726
12, 0.003532
13, 0.003666
14, 0.009769
15, 0.008279
16, 0.005123
17, 0.007278
18, 0.000429
19, 0.000376
20, 0.006191
21, 0.000386
22, 0.000376
23, 0.003617
24, 0.009178
25, 0.000387
26, 0.002846
27, 0.000844
28, 0.009242
29, 0.009953
30, 0.004068
31, 0.004187
32, 0.002618
33, 0.001078
34, 0.000350
35, 0.000373
36, 0.003491
37, 0.000350
38, 0.004621
39, 0.008092
40, 0.000419
41, 0.000380
42, 0.003298
43, 0.003414
44, 0.002629
45, 0.002731
46, 0.000356
47, 0.000379
48, 0.000378
49, 0.011113
