0, 0.000806
1, 0.003290
2, 0.003478
3, 0.004613
4, 0.000363
5, 0.004406
6, 0.013265
7, 0.004326
8, 0.004426
9, 0.001645
10, 0.005975
11, 0.003758
12, 0.003580
13, 0.003692
14, 0.010254
15, 0.008616
16, 0.005185
17, 0.007468
18, 0.000406
19, 0.000376
20, 0.006178
21, 0.000384
22, 0.000382
23, 0.003653
24, 0.009419
25, 0.000384
26, 0.002852
27, 0.000841
28, 0.009492
29, 0.010191
30, 0.004321
31, 0.004187
32, 0.002625
33, 0.001111
34, 0.000353
35, 0.000376
36, 0.003545
37, 0.000358
38, 0.004743
39, 0.008970
40, 0.000390
41, 0.000376
42, 0.003380
43, 0.003442
44, 0.002649
45, 0.002728
46, 0.000350
47, 0.000350
48, 0.000385
49, 0.011272
