0,0.000356770, 0.000339452, 0.000324388, 
1,0.000000871, 0.000001179, 0.000001413, 
2,0.000000468, 0.000000625, 0.000000700, 
3,0.003170196, 0.004082625, 0.004639369, 
4,0.000000753, 0.000000953, 0.000001100, 
5,0.003264701, 0.004170714, 0.004732990, 
6,0.000000718, 0.000000983, 0.000001121, 
7,0.000766282, 0.000888074, 0.000978842, 
8,0.000360441, 0.000352340, 0.000352760, 
9,0.000136332, 0.000131096, 0.000123325, 
10,0.003205694, 0.004113932, 0.004674402, 
11,0.003238758, 0.004158714, 0.004719381, 
12,0.000000751, 0.000001001, 0.000001134, 
13,0.000132367, 0.000123857, 0.000119765, 
14,0.000259527, 0.000257564, 0.000259027, 
15,0.000793413, 0.000801386, 0.000933755, 
16,0.000000595, 0.000000733, 0.000001150, 
17,0.000392785, 0.000385103, 0.000390561, 
18,0.000000561, 0.000000744, 0.000000840, 
19,0.000690616, 0.000706347, 0.000727925, 
20,0.000000815, 0.000001098, 0.000001258, 
21,0.003526185, 0.004389632, 0.004953987, 
22,0.000098113, 0.000096233, 0.000095466, 
23,0.000297798, 0.000290241, 0.000287513, 
24,0.000106317, 0.000101542, 0.000099814, 
25,0.000446418, 0.000441100, 0.000443565, 
26,0.000680090, 0.000663647, 0.000662115, 
27,0.000724141, 0.000648890, 0.000571033, 
28,0.000000608, 0.000000817, 0.000000942, 
29,0.000191031, 0.000181205, 0.000173919, 
30,0.000000553, 0.000000750, 0.000000899, 
31,0.000152900, 0.000154529, 0.000156397, 
32,0.000000621, 0.000000717, 0.000000963, 
33,0.000397159, 0.000368817, 0.000345162, 
34,0.000000573, 0.000000744, 0.000000902, 
35,0.000356756, 0.000338149, 0.000321845, 
36,0.000135089, 0.000129601, 0.000126838, 
37,0.003214360, 0.004073725, 0.004609650, 
38,0.000326466, 0.000311981, 0.000300722, 
39,0.000416503, 0.000403088, 0.000390303, 
40,0.000410557, 0.000413091, 0.000424593, 
41,0.000000645, 0.000000811, 0.000000827, 
42,0.000331430, 0.000304211, 0.000274558, 
43,0.000049294, 0.000047403, 0.000046813, 
44,0.002208983, 0.002794136, 0.003155930, 
45,0.000192140, 0.000181209, 0.000172950, 
46,0.000224423, 0.000220104, 0.000219629, 
47,0.000237714, 0.000229061, 0.000224920, 
48,0.000872724, 0.001007922, 0.001112997, 
49,0.000178639, 0.000174461, 0.000175435, 
