0, 0.004058
1, 0.004687
2, 0.000163
3, 0.002079
4, 0.004896
5, 0.004782
6, 0.000181
7, 0.000451
8, 0.000851
9, 0.000638
10, 0.002308
11, 0.000160
12, 0.001535
13, 0.005446
14, 0.005023
15, 0.004949
16, 0.003087
17, 0.001355
18, 0.004910
19, 0.004513
20, 0.000161
21, 0.000162
22, 0.003941
23, 0.004844
24, 0.000161
25, 0.000159
26, 0.003107
27, 0.003385
28, 0.000160
29, 0.004820
30, 0.000677
31, 0.002327
32, 0.000691
33, 0.002599
34, 0.000173
35, 0.007382
36, 0.002021
37, 0.000722
38, 0.000160
39, 0.000175
40, 0.004602
41, 0.003162
42, 0.005281
43, 0.002302
44, 0.004866
45, 0.000161
46, 0.000330
47, 0.000159
48, 0.006733
49, 0.005008
