0,0.081528037 
1,0.353797705 
2,0.534047522 
3,0.136055679 
4,0.100814006 
5,0.252887923 
6,0.279625742 
7,0.122338647 
8,0.214414541 
9,0.160027782 
10,0.084106802 
11,0.176311926 
12,0.135318637 
13,0.140581422 
14,0.247802546 
15,0.400922104 
16,0.190363346 
17,0.120669573 
18,0.174204967 
19,0.175878964 
20,0.129607718 
21,0.051165396 
22,0.078406169 
23,0.149446903 
24,0.641319747 
25,0.026260442 
26,0.670891830 
27,0.106122126 
28,0.051894612 
29,0.179040227 
30,0.108310486 
31,0.222379453 
32,0.150018281 
33,0.062926986 
34,0.179772740 
35,0.214430842 
36,0.116284400 
37,0.096757327 
38,0.209205544 
39,0.061392304 
40,0.069008915 
41,0.610271675 
42,0.262158724 
43,0.169441474 
44,0.255951988 
45,0.423801609 
46,0.100118916 
47,0.100073847 
48,0.063409711 
49,0.062194758 
