0,14.958167, 
1,65.554047, 
2,102.172043, 
3,26.102705, 
4,19.160004, 
5,47.201603, 
6,52.750092, 
7,22.696459, 
8,39.668083, 
9,30.409626, 
10,15.851975, 
11,32.618202, 
12,25.643316, 
13,26.577791, 
14,45.869949, 
15,75.316772, 
16,35.453602, 
17,22.719513, 
18,31.086151, 
19,33.027164, 
20,24.268248, 
21, 8.524878, 
22,14.686319, 
23,27.787809, 
24,120.494949, 
25, 5.073569, 
26,125.524887, 
27,20.529310, 
28, 9.010857, 
29,33.142544, 
0,11.898550, 
1,53.317894, 
2,78.689438, 
3,19.858446, 
4,14.440413, 
5,36.115971, 
6,40.607182, 
7,17.510065, 
8,32.085213, 
9,24.273882, 
10,12.162462, 
11,25.448320, 
12,19.953260, 
13,20.027815, 
14,35.728233, 
15,58.169186, 
16,27.083662, 
17,17.650976, 
18,24.692453, 
19,25.959570, 
20,19.275007, 
21, 6.589786, 
22,10.592539, 
23,21.665373, 
24,93.723396, 
25, 3.994393, 
26,97.490776, 
27,15.264866, 
28, 7.082759, 
29,26.416107, 
0, 9.157283, 
1,40.139412, 
2,60.136887, 
3,14.902992, 
4,11.807337, 
5,26.943991, 
6,30.743843, 
7,13.509254, 
8,24.234680, 
9,18.221420, 
10, 9.714185, 
11,19.352467, 
12,15.528896, 
13,15.161663, 
14,27.111433, 
15,44.217152, 
16,20.865971, 
17,13.550385, 
18,18.930584, 
19,19.553619, 
20,14.218906, 
21, 5.643580, 
22, 9.264416, 
23,16.720091, 
24,70.583702, 
25, 3.129533, 
26,75.076698, 
27,12.735854, 
28, 5.596916, 
29,20.673973, 
0, 8.233075, 
1,32.607624, 
2,49.057171, 
3,13.317480, 
4, 9.303787, 
5,22.996279, 
6,25.909033, 
7,11.304467, 
8,20.507233, 
9,16.481314, 
10, 7.998831, 
11,16.086721, 
12,12.982824, 
13,13.163435, 
14,22.814432, 
15,36.563187, 
16,17.755583, 
17,11.193544, 
18,15.670044, 
19,15.992889, 
20,11.390868, 
21, 4.381189, 
22, 7.408284, 
23,14.374923, 
24,58.566792, 
25, 3.235788, 
26,61.799667, 
27,10.513305, 
28, 4.895120, 
29,17.452826, 
0, 6.494164, 
1,25.196995, 
2,37.736130, 
3,10.181126, 
4, 7.876288, 
5,17.873980, 
6,19.953062, 
7, 8.912014, 
8,15.797195, 
9,12.010494, 
10, 6.013982, 
11,12.798306, 
12,10.490454, 
13,10.641464, 
14,17.632278, 
15,28.121487, 
16,13.932414, 
17, 8.769030, 
18,12.302707, 
19,12.635819, 
20, 9.538245, 
21, 3.570122, 
22, 6.201139, 
23,10.875161, 
24,45.302189, 
25, 2.901169, 
26,46.848934, 
27, 9.039375, 
28, 3.687044, 
29,13.013011, 
0, 6.449004, 
1,25.881626, 
2,39.040157, 
3,10.147681, 
4, 7.366512, 
5,18.010374, 
6,20.726130, 
7, 8.833420, 
8,16.396414, 
9,12.674348, 
10, 6.289441, 
11,12.759623, 
12,10.563079, 
13,10.152930, 
14,17.877752, 
15,29.259264, 
16,13.401757, 
17, 9.106402, 
18,12.911208, 
19,12.842225, 
20, 9.620234, 
21, 3.607172, 
22, 6.614586, 
23,10.701642, 
24,46.042793, 
25, 2.812345, 
26,47.979099, 
27, 8.751474, 
28, 3.694514, 
29,13.263911, 
0, 5.727898, 
1,22.284470, 
2,33.908535, 
3, 9.301398, 
4, 7.064820, 
5,15.848528, 
6,18.004839, 
7, 7.819539, 
8,14.385886, 
9,10.710980, 
10, 5.643167, 
11,11.186434, 
12, 9.053011, 
13, 9.380688, 
14,16.060307, 
15,24.791708, 
16,12.394107, 
17, 8.036670, 
