make: Entering directory `/home/atripathy/StreamingBC/src'
gcc -std=gnu9x   -g -O2 -Istinger -fopenmp -g -w -o main sbcMain.c streamingbc.c streamingbc_init.c streamingbc_internal.c streamingbc_aux.c stinger/stinger.c stinger/stinger-utils.c stinger/timer.c stinger/xmalloc.c stinger/x86-full-empty.c \
		 -lm -lrt
make: Leaving directory `/home/atripathy/StreamingBC/src'
NV, NE, NK, NT: 0, 0, 256, 2
initial_graph_name: ../../graphs/coPapersCiteseer.graph
0,0.000326865 
1,0.000001202 
2,0.000000597 
3,0.004636354 
4,0.000000994 
5,0.004729950 
6,0.000000982 
7,0.000978655 
8,0.000353557 
9,0.000123808 
10,0.004668997 
11,0.004714379 
12,0.000000990 
13,0.000122678 
14,0.000259089 
15,0.000938138 
16,0.000001011 
17,0.000391993 
18,0.000000826 
19,0.000725950 
20,0.000001133 
21,0.004949020 
22,0.000095238 
23,0.000287850 
24,0.000100550 
25,0.000444463 
26,0.000663772 
27,0.000580888 
28,0.000000817 
29,0.000174538 
30,0.000000794 
31,0.000156569 
32,0.000000844 
33,0.000348386 
34,0.000000769 
35,0.000323084 
36,0.000127050 
37,0.004607667 
38,0.000302074 
39,0.000392383 
40,0.000424778 
41,0.000000794 
42,0.000277805 
43,0.000046536 
44,0.003151862 
45,0.000173748 
46,0.000219285 
47,0.000225306 
48,0.001111773 
49,0.000174815 
