0, 0.000092
1, 0.000083
2, 0.004055
3, 0.000375
4, 0.001869
5, 0.000084
6, 0.001631
7, 0.004413
8, 0.004374
9, 0.001193
10, 0.003973
11, 0.000084
12, 0.000090
13, 0.000088
14, 0.006824
15, 0.000084
16, 0.004339
17, 0.004679
18, 0.004504
19, 0.003861
20, 0.000092
21, 0.004234
22, 0.001607
23, 0.001288
24, 0.001793
25, 0.004599
26, 0.001496
27, 0.000084
28, 0.000243
29, 0.000082
30, 0.001881
31, 0.004073
32, 0.002655
33, 0.000095
34, 0.000082
35, 0.000081
36, 0.001649
37, 0.001782
38, 0.001923
39, 0.000703
40, 0.001004
41, 0.004462
42, 0.001147
43, 0.001571
44, 0.000084
45, 0.001595
46, 0.000082
47, 0.000081
48, 0.000082
49, 0.000080
