0,27.875233, 
1, 8.896586, 
2, 0.937540, 
3, 0.780768, 
4,16.442179, 
5, 9.452579, 
6, 3.280164, 
7, 2.973083, 
8, 2.188103, 
9,12.604763, 
10,19.383430, 
11,21.245035, 
12, 3.007734, 
13,54.206451, 
14,15.505235, 
15,64.643478, 
16,15.463521, 
17, 5.659058, 
18, 9.972296, 
19, 1.731592, 
20, 1.522631, 
21,12.940404, 
22, 5.665255, 
23, 6.180262, 
24,10.282760, 
25,19.544277, 
26,34.315075, 
27, 1.004343, 
28, 2.154720, 
29, 2.075953, 
30, 3.137773, 
31, 7.780262, 
32,13.303466, 
33, 9.406274, 
34, 4.945438, 
35,25.135918, 
36, 8.330268, 
37, 8.817472, 
38,34.301819, 
39,10.861895, 
40,17.784361, 
41, 5.501574, 
42,33.914196, 
43,26.229904, 
44,14.385881, 
45,24.212597, 
46,12.106137, 
47,30.450371, 
48,16.282562, 
49,11.199196, 
